customer_id,age,state,account_type,monthly_income_bracket,avg_monthly_balance,num_transactions_month,mobile_app_logins,customer_support_calls,preferred_channel,tenure_months,credit_score,churn
17082,64,Adamawa,Savings,50k-150k,132056.06,21,18,2,Mobile App,81,551.0,0
17083,40,Ekiti,Current,300k-600k,115830.44,22,25,0,Mobile App,84,514.0,0
17084,34,Bauchi,Current,50k-150k,241132.05,19,16,1,Mobile App,16,681.0,0
17085,33,Sokoto,Savings,50k-150k,12510.29,25,20,0,Mobile App,73,501.0,0
17086,34,Rivers,Current,150k-300k,412672.03,18,20,1,Branch,18,617.0,0
17087,32,Kebbi,Savings,50k-150k,59939.41,20,24,3,USSD,30,555.0,0
17088,43,Adamawa,Savings,50k-150k,336635.78,27,21,3,Mobile App,72,394.0,0
17089,62,Zamfara,Current,150k-300k,77940.77,26,21,0,Mobile App,110,662.0,0
17090,19,Sokoto,Savings,300k-600k,264867.65,17,21,2,ATM,98,312.0,0
17091,34,Ebonyi,Savings,50k-150k,503495.79,27,10,0,Mobile App,55,381.0,1
17092,18,Kwara,Business,50k-150k,235070.27,28,23,1,USSD,66,607.0,0
17093,47,Sokoto,Current,300k-600k,53532.23,25,22,0,Mobile App,14,607.0,0
17094,49,Borno,Savings,150k-300k,240740.79,29,20,2,Mobile App,77,503.0,0
17095,47,Zamfara,Savings,150k-300k,240820.27,33,24,0,Mobile App,37,573.0,0
17096,59,Zamfara,Current,150k-300k,516454.74,19,17,1,Mobile App,91,332.0,0
17097,21,Sokoto,Current,150k-300k,59228.39,26,26,2,USSD,78,624.0,0
17098,59,Osun,Current,150k-300k,697051.25,21,23,3,Mobile App,9,582.0,0
17099,61,Plateau,Current,150k-300k,231140.87,23,21,2,Branch,12,556.0,0
17100,49,Oyo,Savings,>600k,76641.29,30,20,1,USSD,82,562.0,0
17101,52,Borno,Savings,50k-150k,142573.56,27,21,0,USSD,29,604.0,0
17102,18,Niger,Current,<50k,286925.62,27,13,1,ATM,49,557.0,0
17103,36,Kwara,Current,50k-150k,9719.76,27,20,1,Mobile App,99,391.0,0
17104,50,Niger,Savings,150k-300k,81962.82,20,23,0,USSD,33,758.0,0
17105,36,Adamawa,Business,50k-150k,435980.58,34,14,2,Mobile App,37,668.0,0
17106,53,Niger,Savings,300k-600k,22619.71,27,17,1,USSD,101,444.0,0
17107,44,Kaduna,Savings,<50k,150157.99,24,22,2,Mobile App,53,529.0,0
17108,30,Ogun,Savings,150k-300k,171400.79,29,13,1,Branch,3,539.0,0
17109,44,Jigawa,Current,<50k,67650.47,33,24,2,USSD,115,657.0,0
17110,63,Gombe,Savings,150k-300k,103612.97,30,21,1,Mobile App,98,366.0,1
17111,31,Benue,Business,50k-150k,482054.99,33,18,1,Mobile App,89,515.0,0
17112,41,Jigawa,Business,>600k,12458.23,21,13,1,ATM,77,402.0,1
17113,52,Kano,Savings,150k-300k,35206.32,22,37,0,USSD,17,534.0,1
17114,36,Ogun,Savings,150k-300k,462906.78,33,22,1,Branch,17,517.0,0
17115,42,Jigawa,Savings,<50k,39521.26,20,13,0,Branch,11,567.0,0
17116,28,Rivers,Savings,150k-300k,38296.32,25,12,1,Mobile App,41,506.0,0
17117,26,Imo,Savings,50k-150k,175634.03,28,23,0,Mobile App,26,492.0,1
17118,23,Oyo,Current,50k-150k,831666.3,25,11,1,Mobile App,26,616.0,0
17119,53,Enugu,Savings,150k-300k,118465.21,21,17,2,ATM,55,601.0,0
17120,54,Kaduna,Business,<50k,147802.84,19,17,3,USSD,83,610.0,0
17121,46,Kogi,Business,<50k,350204.18,23,20,1,ATM,119,544.0,0
17122,26,Imo,Current,50k-150k,238380.08,14,10,1,Mobile App,115,509.0,0
17123,50,Imo,Savings,150k-300k,1105043.0,16,27,0,Mobile App,2,549.0,0
17124,40,Niger,Current,50k-150k,189703.23,26,24,0,USSD,50,605.0,0
17125,32,Bayelsa,Savings,50k-150k,108828.68,27,27,2,USSD,96,364.0,0
17126,28,Benue,Current,50k-150k,81168.41,25,16,1,USSD,31,595.0,0
17127,40,Cross River,Savings,50k-150k,875764.33,31,18,1,USSD,18,588.0,0
17128,43,Niger,Savings,<50k,330470.55,38,21,1,USSD,26,566.0,0
17129,18,Adamawa,Savings,50k-150k,342678.11,29,20,1,Mobile App,88,547.0,0
17130,47,Zamfara,Savings,50k-150k,43237.11,31,19,1,Mobile App,107,329.0,1
17131,34,Akwa Ibom,Current,<50k,123378.93,28,17,1,Mobile App,1,520.0,0
17132,64,Kebbi,Current,<50k,4594.14,16,22,2,Mobile App,104,721.0,1
17133,63,Akwa Ibom,Savings,50k-150k,152893.98,27,23,1,Mobile App,101,561.0,0
17134,58,Cross River,Savings,<50k,15329.84,33,19,1,USSD,61,532.0,1
17135,40,Edo,Current,>600k,43873.21,22,14,0,Branch,98,562.0,1
17136,53,Borno,Current,150k-300k,66257.71,24,17,0,USSD,68,592.0,0
17137,58,FCT,Current,50k-150k,339867.68,28,19,3,Branch,1,619.0,0
17138,22,Kebbi,Current,50k-150k,21620.4,28,20,0,USSD,69,539.0,0
17139,52,FCT,Savings,50k-150k,475987.42,28,21,1,USSD,111,598.0,0
17140,67,Akwa Ibom,Savings,50k-150k,167078.19,13,12,1,USSD,61,711.0,0
17141,26,Kebbi,Savings,300k-600k,23021.28,23,18,0,USSD,33,651.0,1
17142,21,Niger,Business,50k-150k,867589.03,24,20,2,ATM,103,771.0,0
17143,24,Lagos,Savings,50k-150k,413.48,31,17,0,ATM,21,501.0,0
17144,18,Taraba,Current,150k-300k,35574.2,22,14,2,ATM,42,711.0,0
17145,33,Rivers,Savings,300k-600k,40637.11,25,18,2,USSD,30,489.0,0
17146,42,Ogun,Current,150k-300k,405284.95,26,18,1,USSD,3,592.0,0
17147,23,Oyo,Savings,<50k,85488.14,21,20,3,Mobile App,45,626.0,0
17148,55,Anambra,Savings,300k-600k,360185.5,25,13,0,Mobile App,43,514.0,0
17149,31,Adamawa,Savings,150k-300k,8607.86,23,17,2,USSD,112,568.0,0
17150,54,Kwara,Current,<50k,636934.96,37,22,0,ATM,90,642.0,0
17151,28,Anambra,Savings,<50k,384422.33,19,15,1,Branch,70,496.0,1
17152,18,FCT,Savings,150k-300k,129207.93,21,15,0,Mobile App,52,710.0,0
17153,69,Ebonyi,Savings,<50k,33182.39,22,23,2,Mobile App,79,435.0,0
17154,59,Zamfara,Savings,50k-150k,50637.21,21,18,1,USSD,59,735.0,0
17155,18,Zamfara,Savings,<50k,51701.5,29,22,1,Branch,106,650.0,0
17156,53,Gombe,Current,50k-150k,242664.89,29,12,1,Mobile App,101,552.0,0
17157,25,FCT,Savings,<50k,93959.48,30,10,0,USSD,93,524.0,0
17158,49,Akwa Ibom,Savings,50k-150k,624.75,29,15,2,Mobile App,18,514.0,0
17159,50,Oyo,Savings,300k-600k,96942.56,31,22,1,Mobile App,10,548.0,1
17160,25,Kwara,Savings,50k-150k,169658.02,22,11,2,Mobile App,44,556.0,0
17161,31,Sokoto,Current,300k-600k,11065.18,20,19,2,ATM,25,673.0,0
17162,41,Abia,Savings,50k-150k,160225.56,30,17,2,Branch,111,737.0,0
17163,66,Abia,Business,150k-300k,300015.07,25,15,2,Mobile App,57,578.0,0
17164,58,Akwa Ibom,Current,50k-150k,166121.94,30,20,4,Branch,44,484.0,1
17165,46,Cross River,Savings,50k-150k,80516.59,34,19,0,USSD,76,511.0,0
17166,42,Rivers,Business,50k-150k,89612.26,31,26,2,Mobile App,54,544.0,0
17167,23,Ekiti,Current,<50k,112563.9,18,17,1,Mobile App,27,467.0,0
17168,18,Plateau,Savings,50k-150k,376176.7,27,16,2,Mobile App,98,454.0,0
17169,40,Kebbi,Savings,50k-150k,6446.46,30,14,0,Mobile App,114,749.0,0
17170,58,Kwara,Savings,50k-150k,87511.3,26,16,1,Mobile App,46,587.0,0
17171,50,Ekiti,Savings,50k-150k,640818.53,29,18,1,ATM,53,485.0,0
17172,31,Niger,Current,50k-150k,355763.54,22,15,1,ATM,98,633.0,0
17173,45,Nasarawa,Savings,150k-300k,28970.47,29,16,3,USSD,62,454.0,1
17174,46,Borno,Current,50k-150k,87663.53,28,22,1,Mobile App,73,461.0,0
17175,60,Oyo,Savings,150k-300k,3631.51,22,26,1,Branch,77,488.0,1
17176,57,Bauchi,Current,300k-600k,261559.85,24,16,1,Mobile App,39,709.0,0
17177,40,Lagos,Savings,50k-150k,21866.14,29,17,4,Branch,104,537.0,0
17178,61,Delta,Current,50k-150k,97527.1,22,11,0,USSD,53,340.0,0
17179,55,Kano,Current,150k-300k,466685.48,26,17,1,Branch,108,669.0,0
17180,66,Yobe,Current,50k-150k,29400.49,29,24,0,ATM,17,532.0,0
17181,60,Kogi,Current,<50k,78813.1,15,21,1,Mobile App,3,394.0,0
17182,27,Benue,Savings,50k-150k,338104.36,18,17,0,Mobile App,61,531.0,0
17183,44,Katsina,Savings,<50k,200070.93,20,23,4,Mobile App,104,607.0,0
17184,25,Rivers,Savings,150k-300k,284706.47,18,18,3,Mobile App,119,596.0,0
17185,61,Adamawa,Current,50k-150k,638683.97,34,17,0,Mobile App,110,722.0,0
17186,21,Gombe,Savings,300k-600k,489185.53,26,16,1,ATM,62,483.0,1
17187,38,Delta,Savings,150k-300k,67541.76,25,13,1,USSD,115,564.0,0
17188,38,Kebbi,Current,150k-300k,71023.44,25,22,1,ATM,24,497.0,0
17189,47,Gombe,Savings,300k-600k,18069.46,27,17,5,Mobile App,37,421.0,1
17190,30,Taraba,Savings,50k-150k,94138.55,28,11,3,Mobile App,110,640.0,0
17191,20,Yobe,Current,<50k,297841.98,21,23,1,Mobile App,109,602.0,0
17192,37,Bauchi,Business,300k-600k,59788.73,25,16,0,Mobile App,37,586.0,0
17193,53,Kano,Savings,>600k,352088.83,28,18,1,Mobile App,40,598.0,0
17194,57,Benue,Current,<50k,170273.88,26,14,1,USSD,108,498.0,0
17195,22,Zamfara,Savings,150k-300k,89315.03,22,18,1,USSD,61,469.0,0
17196,39,Kaduna,Savings,<50k,108338.45,22,16,0,Mobile App,116,563.0,0
17197,19,Bayelsa,Savings,<50k,294763.83,26,25,1,USSD,6,665.0,1
17198,42,Anambra,Current,150k-300k,76009.01,32,14,0,Branch,44,705.0,0
17199,57,Bauchi,Business,50k-150k,252186.17,25,17,5,Mobile App,32,632.0,1
17200,41,Enugu,Savings,300k-600k,107917.61,24,15,1,Mobile App,27,563.0,0
17201,22,Sokoto,Current,50k-150k,338379.89,26,12,2,USSD,89,584.0,0
17202,33,Kebbi,Savings,150k-300k,47581.47,17,24,1,ATM,86,561.0,0
17203,32,Ekiti,Business,<50k,73837.71,22,16,4,Branch,63,468.0,0
17204,68,Adamawa,Savings,300k-600k,137621.97,24,16,3,USSD,115,562.0,0
17205,30,Gombe,Current,<50k,276412.41,18,21,1,USSD,26,440.0,0
17206,28,Imo,Savings,50k-150k,34305.64,24,10,3,Mobile App,119,549.0,1
17207,33,Yobe,Business,150k-300k,467325.21,30,15,2,USSD,1,707.0,0
17208,35,Katsina,Savings,<50k,3596.49,35,25,1,USSD,81,634.0,1
17209,42,Abia,Savings,>600k,5350.58,27,15,1,USSD,7,477.0,0
17210,64,Akwa Ibom,Current,50k-150k,119189.57,25,18,0,Mobile App,67,553.0,0
17211,55,Jigawa,Current,150k-300k,352866.26,17,21,2,Mobile App,87,485.0,0
17212,57,Jigawa,Business,150k-300k,28243.4,23,19,1,ATM,37,554.0,0
17213,21,Katsina,Savings,<50k,132881.63,20,17,0,USSD,88,654.0,0
17214,65,Katsina,Savings,300k-600k,112037.12,29,17,2,USSD,106,619.0,0
17215,38,Anambra,Current,50k-150k,273165.53,15,14,2,Mobile App,37,784.0,0
17216,28,Ebonyi,Savings,<50k,48104.01,15,9,1,Mobile App,24,667.0,0
17217,69,Gombe,Current,<50k,180290.11,27,13,0,Branch,93,578.0,0
17218,51,Ogun,Savings,50k-150k,504158.67,31,16,0,USSD,104,621.0,0
17219,47,Lagos,Current,150k-300k,11348.57,28,17,1,USSD,80,542.0,1
17220,21,Katsina,Savings,<50k,431617.22,38,12,1,Mobile App,86,459.0,0
17221,31,Gombe,Current,50k-150k,46866.46,11,13,3,USSD,108,678.0,0
17222,28,Bayelsa,Current,150k-300k,17229.83,31,20,2,Mobile App,113,651.0,0
17223,21,Kaduna,Current,>600k,76888.06,40,19,0,Mobile App,61,538.0,0
17224,43,Kogi,Current,150k-300k,142746.03,28,24,2,USSD,20,585.0,0
17225,20,Kebbi,Current,<50k,88352.38,19,19,1,USSD,101,672.0,0
17226,54,Lagos,Current,50k-150k,28447.15,22,17,3,Mobile App,47,636.0,0
17227,55,Jigawa,Current,50k-150k,129502.97,23,21,3,Mobile App,76,428.0,0
17228,58,Ebonyi,Current,300k-600k,408.67,21,16,1,USSD,6,582.0,1
17229,21,Kaduna,Current,50k-150k,1912.62,28,23,0,Mobile App,5,545.0,0
17230,43,Yobe,Savings,50k-150k,355910.99,26,18,0,USSD,10,660.0,0
17231,56,Plateau,Current,50k-150k,168009.47,29,12,0,Mobile App,88,653.0,0
17232,62,Ondo,Business,50k-150k,90360.05,23,13,1,USSD,31,679.0,0
17233,59,Lagos,Savings,50k-150k,103146.63,25,16,1,Mobile App,39,459.0,0
17234,61,Zamfara,Current,50k-150k,121828.69,26,15,0,Mobile App,91,489.0,0
17235,59,Lagos,Savings,300k-600k,53776.71,22,17,2,USSD,19,660.0,0
17236,28,Sokoto,Savings,300k-600k,259574.98,30,13,1,Mobile App,40,507.0,0
17237,28,Oyo,Savings,300k-600k,73406.68,21,11,2,Mobile App,80,423.0,0
17238,55,FCT,Current,300k-600k,171852.36,26,7,1,Mobile App,61,608.0,0
17239,55,Ekiti,Savings,50k-150k,28904.44,29,16,0,USSD,117,511.0,0
17240,37,Imo,Savings,150k-300k,5591.03,31,20,0,Mobile App,2,721.0,1
17241,43,Cross River,Savings,50k-150k,32335.41,23,19,0,Mobile App,74,587.0,0
17242,55,Ekiti,Savings,<50k,86965.63,23,19,1,Mobile App,34,574.0,0
17243,29,Benue,Current,300k-600k,29931.15,22,20,0,Mobile App,58,527.0,0
17244,46,Yobe,Savings,<50k,215331.5,22,17,0,USSD,15,703.0,0
17245,31,Niger,Business,<50k,35568.51,29,20,1,Mobile App,59,592.0,0
17246,67,Cross River,Savings,<50k,335318.71,25,19,4,ATM,3,523.0,0
17247,42,Yobe,Savings,<50k,317870.29,35,12,1,USSD,40,489.0,0
17248,68,Lagos,Savings,<50k,66705.06,21,17,0,Branch,22,553.0,0
17249,59,Sokoto,Business,150k-300k,125396.48,24,14,0,Mobile App,97,472.0,0
17250,59,Kebbi,Savings,300k-600k,229830.46,31,17,1,USSD,118,653.0,0
17251,56,Kogi,Current,150k-300k,110448.57,29,21,0,USSD,33,397.0,0
17252,43,Kano,Current,150k-300k,16300.81,27,17,2,Mobile App,91,547.0,0
17253,27,Rivers,Savings,150k-300k,64988.05,17,21,0,Branch,9,615.0,0
17254,31,Bauchi,Savings,50k-150k,144049.39,34,14,0,Mobile App,67,591.0,0
17255,22,Edo,Savings,300k-600k,338922.32,27,20,2,Mobile App,20,495.0,0
17256,39,Bayelsa,Current,50k-150k,14348.64,26,19,0,Mobile App,117,619.0,0
17257,28,Kaduna,Savings,<50k,38840.23,28,19,1,ATM,59,480.0,0
17258,46,Benue,Savings,150k-300k,534856.71,22,12,1,USSD,109,558.0,0
17259,24,Kano,Current,300k-600k,76581.1,36,17,0,Mobile App,3,619.0,0
17260,69,Gombe,Business,<50k,94807.74,34,16,2,Mobile App,82,602.0,0
17261,35,Cross River,Current,50k-150k,219253.82,24,13,3,Mobile App,116,499.0,0
17262,48,Katsina,Savings,150k-300k,91896.36,24,17,0,Branch,22,668.0,0
17263,60,Katsina,Savings,50k-150k,52474.93,27,19,1,Mobile App,105,568.0,0
17264,37,Anambra,Savings,300k-600k,691275.3,23,23,3,Mobile App,104,627.0,0
17265,52,Delta,Savings,50k-150k,147216.66,22,19,0,Mobile App,5,698.0,0
17266,24,Abia,Savings,150k-300k,92733.94,31,20,1,Mobile App,15,661.0,0
17267,47,Yobe,Current,50k-150k,286685.68,28,29,3,USSD,51,661.0,0
17268,21,Lagos,Current,300k-600k,21566.42,17,21,2,Mobile App,41,577.0,0
17269,68,Benue,Current,50k-150k,464825.64,19,18,2,Mobile App,53,631.0,0
17270,47,Kogi,Savings,50k-150k,334079.71,31,22,0,ATM,100,579.0,0
17271,47,Kwara,Savings,150k-300k,94476.93,22,14,0,Mobile App,80,451.0,0
17272,47,Abia,Savings,50k-150k,41248.86,27,35,1,Mobile App,99,587.0,0
17273,35,Lagos,Current,50k-150k,392577.58,27,15,0,ATM,17,583.0,0
17274,60,Katsina,Current,50k-150k,625411.34,19,17,1,Mobile App,47,613.0,0
17275,63,Rivers,Savings,50k-150k,9812.2,29,22,0,Mobile App,16,548.0,1
17276,27,Plateau,Savings,<50k,875359.71,20,22,0,Branch,73,491.0,0
17277,31,Sokoto,Savings,300k-600k,97658.06,33,24,0,ATM,113,619.0,0
17278,53,Zamfara,Business,50k-150k,328120.78,21,20,2,Mobile App,96,442.0,0
17279,40,Kaduna,Savings,50k-150k,122424.16,24,18,1,USSD,110,691.0,0
17280,29,FCT,Savings,50k-150k,147558.9,32,20,4,ATM,36,539.0,1
17281,29,Sokoto,Savings,300k-600k,153548.65,31,24,6,Mobile App,17,582.0,1
17282,51,Sokoto,Savings,<50k,661348.02,25,21,1,Branch,6,610.0,0
17283,43,Bauchi,Business,150k-300k,198763.86,19,19,1,Mobile App,12,613.0,0
17284,23,Kaduna,Savings,50k-150k,70231.42,23,16,1,USSD,57,433.0,0
17285,54,Cross River,Savings,300k-600k,197022.16,31,19,2,Mobile App,59,634.0,0
17286,68,Plateau,Savings,150k-300k,18923.65,30,15,0,ATM,57,587.0,0
17287,32,Benue,Savings,<50k,80498.9,24,12,2,USSD,41,503.0,0
17288,59,Gombe,Current,50k-150k,38174.38,30,22,1,USSD,29,493.0,0
17289,56,Anambra,Savings,<50k,186294.73,20,22,2,USSD,19,530.0,0
17290,36,Borno,Current,150k-300k,151771.28,20,15,2,Mobile App,95,443.0,1
17291,57,Lagos,Current,50k-150k,257959.59,24,21,1,USSD,41,715.0,0
17292,64,Borno,Savings,<50k,82664.58,30,15,1,Branch,32,694.0,0
17293,40,Bauchi,Current,<50k,845687.23,29,19,1,Mobile App,46,601.0,0
17294,53,Kwara,Savings,>600k,77131.1,29,15,1,Mobile App,114,540.0,0
17295,30,Taraba,Savings,300k-600k,10737.16,17,21,0,USSD,96,542.0,0
17296,48,Gombe,Savings,50k-150k,63061.15,30,22,2,USSD,46,628.0,0
17297,54,Kano,Savings,50k-150k,195576.34,18,11,0,Mobile App,79,718.0,0
17298,43,Nasarawa,Savings,50k-150k,285700.73,38,18,0,USSD,57,509.0,0
17299,60,Anambra,Savings,50k-150k,55387.11,26,19,0,Mobile App,3,459.0,0
17300,65,Borno,Current,50k-150k,302851.49,23,14,1,Mobile App,115,699.0,0
17301,69,Osun,Savings,50k-150k,81921.86,27,16,1,Mobile App,22,399.0,0
17302,35,Ekiti,Current,<50k,35837.91,34,17,0,Mobile App,98,469.0,1
17303,64,Zamfara,Current,<50k,30263.93,23,16,2,Branch,61,538.0,0
17304,50,FCT,Savings,<50k,340989.19,20,20,2,USSD,17,420.0,0
17305,57,Plateau,Savings,<50k,53999.78,23,17,0,Mobile App,8,660.0,0
17306,49,Kano,Savings,50k-150k,49697.74,32,19,1,Branch,94,637.0,0
17307,21,FCT,Savings,150k-300k,428856.22,22,16,2,Branch,111,508.0,0
17308,58,Nasarawa,Current,<50k,90719.09,22,23,1,USSD,113,675.0,0
17309,36,FCT,Savings,50k-150k,927563.8,26,18,2,Mobile App,113,690.0,0
17310,24,Abia,Savings,50k-150k,62797.99,20,16,3,Mobile App,69,550.0,0
17311,64,Kebbi,Current,<50k,215940.34,20,24,1,Mobile App,15,519.0,0
17312,52,Niger,Current,<50k,43260.54,29,21,1,Branch,2,763.0,0
17313,43,Akwa Ibom,Savings,150k-300k,42767.22,31,19,0,USSD,3,625.0,0
17314,61,Bauchi,Savings,<50k,331086.43,25,18,1,Mobile App,58,583.0,0
17315,40,Osun,Savings,50k-150k,520278.34,21,16,1,Mobile App,29,683.0,0
17316,51,Sokoto,Savings,<50k,449517.44,24,16,2,Mobile App,9,587.0,0
17317,68,Adamawa,Savings,300k-600k,358967.62,24,20,1,USSD,109,514.0,0
17318,24,Kaduna,Current,<50k,175065.99,30,18,0,ATM,25,567.0,0
17319,28,Enugu,Current,50k-150k,24014.34,23,15,3,USSD,43,653.0,1
17320,68,Oyo,Current,150k-300k,82375.99,29,11,0,Mobile App,117,381.0,0
17321,25,Osun,Current,150k-300k,65990.96,24,17,0,Branch,81,534.0,0
17322,30,Osun,Savings,<50k,57713.17,20,25,1,Mobile App,14,684.0,0
17323,49,Kano,Savings,<50k,724228.16,21,18,3,USSD,77,514.0,0
17324,58,Niger,Savings,50k-150k,32396.57,23,15,0,Branch,46,699.0,0
17325,51,Cross River,Current,150k-300k,126679.74,25,17,4,Mobile App,77,687.0,1
17326,35,Ekiti,Current,150k-300k,521206.9,25,22,2,Mobile App,54,554.0,0
17327,32,Plateau,Savings,150k-300k,12492.65,24,18,1,Mobile App,85,509.0,1
17328,60,Enugu,Savings,150k-300k,273791.97,23,21,2,Mobile App,59,534.0,0
17329,41,Plateau,Current,50k-150k,188058.19,31,17,2,Mobile App,31,800.0,0
17330,64,Gombe,Current,50k-150k,89322.58,26,20,1,Mobile App,37,729.0,0
17331,38,Taraba,Current,50k-150k,556731.73,35,23,1,Branch,18,571.0,0
17332,35,Delta,Savings,150k-300k,81640.44,27,24,1,USSD,32,505.0,0
17333,31,Kebbi,Savings,<50k,41818.71,21,18,3,Mobile App,109,571.0,0
17334,36,Nasarawa,Savings,50k-150k,257836.54,38,16,1,Mobile App,72,582.0,0
17335,30,FCT,Current,300k-600k,80849.34,27,14,4,ATM,29,448.0,0
17336,33,Katsina,Business,150k-300k,67616.64,26,11,1,USSD,9,567.0,0
17337,19,Benue,Savings,150k-300k,535313.22,20,14,2,USSD,44,679.0,0
17338,51,Kaduna,Current,<50k,73560.52,27,22,2,Mobile App,94,398.0,0
17339,66,Niger,Savings,50k-150k,170884.59,25,11,1,Mobile App,84,634.0,0
17340,43,Jigawa,Savings,50k-150k,212595.54,23,17,0,Mobile App,37,684.0,0
17341,39,Benue,Savings,150k-300k,132851.83,24,21,1,Branch,38,510.0,0
17342,37,Ondo,Current,50k-150k,74560.14,29,14,0,Mobile App,13,712.0,0
17343,46,Kebbi,Savings,50k-150k,156335.44,28,21,0,Branch,47,498.0,1
17344,35,FCT,Current,<50k,102057.32,27,24,4,Branch,44,600.0,1
17345,46,Kwara,Savings,300k-600k,7228.01,21,13,0,Mobile App,68,532.0,0
17346,59,Delta,Current,300k-600k,73910.5,28,10,0,Mobile App,107,532.0,0
17347,61,Jigawa,Current,50k-150k,176560.82,32,21,2,Mobile App,3,504.0,0
17348,44,Abia,Current,50k-150k,2553.33,27,19,1,Mobile App,52,623.0,0
17349,52,Ebonyi,Savings,50k-150k,209940.11,25,18,0,Mobile App,94,636.0,0
17350,46,Sokoto,Current,50k-150k,6302.93,26,14,1,Mobile App,34,554.0,0
17351,23,Plateau,Current,50k-150k,165507.45,24,22,1,Mobile App,19,438.0,0
17352,69,Lagos,Savings,<50k,12586.03,29,19,0,Mobile App,100,596.0,0
17353,54,Katsina,Savings,50k-150k,376650.49,31,18,0,Mobile App,14,598.0,0
17354,42,Bauchi,Business,50k-150k,482532.1,22,23,0,Branch,21,540.0,0
17355,38,Niger,Current,150k-300k,190580.54,24,20,2,USSD,111,728.0,0
17356,48,Benue,Savings,<50k,27048.14,21,21,1,Mobile App,30,419.0,1
17357,57,Ogun,Savings,150k-300k,467790.28,20,26,0,Branch,5,360.0,1
17358,67,Kaduna,Savings,<50k,260555.05,32,8,2,Mobile App,43,494.0,0
17359,33,Plateau,Savings,50k-150k,422506.41,32,21,0,Mobile App,97,624.0,0
17360,31,Cross River,Business,300k-600k,124678.02,25,23,1,Mobile App,63,465.0,0
17361,23,Adamawa,Savings,150k-300k,109529.28,23,13,1,Branch,23,472.0,0
17362,28,FCT,Savings,300k-600k,179706.05,29,18,0,Mobile App,45,646.0,0
17363,44,Osun,Savings,<50k,121601.06,33,24,2,USSD,108,602.0,0
17364,55,Taraba,Current,150k-300k,37427.11,17,15,1,Mobile App,3,594.0,0
17365,22,Gombe,Business,50k-150k,348953.88,26,17,3,ATM,110,630.0,0
17366,32,Cross River,Savings,50k-150k,42256.67,28,21,0,Mobile App,64,522.0,0
17367,55,Imo,Current,50k-150k,274417.96,31,24,0,Branch,118,526.0,0
17368,33,Adamawa,Business,<50k,442972.12,25,13,4,Mobile App,11,633.0,0
17369,35,Abia,Savings,150k-300k,150663.88,20,19,0,Mobile App,105,439.0,0
17370,50,Cross River,Savings,150k-300k,58345.57,18,23,2,USSD,8,367.0,1
17371,52,Katsina,Savings,<50k,4342.33,13,18,2,USSD,1,521.0,0
17372,69,Adamawa,Savings,50k-150k,212587.64,27,20,2,USSD,82,644.0,0
17373,41,Abia,Savings,<50k,161174.29,30,18,4,Branch,40,583.0,1
17374,52,Delta,Current,50k-150k,234987.52,24,10,0,Mobile App,110,637.0,0
17375,24,Kwara,Business,<50k,604614.0,23,26,1,Mobile App,67,379.0,0
17376,31,Kano,Current,150k-300k,120100.0,23,12,3,Mobile App,99,588.0,0
17377,67,Kaduna,Savings,<50k,223324.91,17,23,1,Mobile App,102,619.0,0
17378,47,Lagos,Savings,50k-150k,30733.74,28,28,3,USSD,5,438.0,0
17379,41,Kogi,Savings,50k-150k,30063.64,25,26,1,Mobile App,53,638.0,0
17380,32,Katsina,Savings,150k-300k,135983.69,26,25,2,USSD,29,550.0,0
17381,30,Ebonyi,Savings,50k-150k,176747.48,19,20,1,ATM,32,836.0,0
17382,36,Cross River,Savings,50k-150k,834261.26,29,17,1,Branch,91,364.0,0
17383,46,Gombe,Savings,<50k,168225.52,25,21,2,Mobile App,13,683.0,0
17384,39,Imo,Savings,50k-150k,498528.22,17,17,5,Mobile App,117,525.0,0
17385,19,Ekiti,Savings,<50k,309784.05,25,14,4,ATM,118,414.0,1
17386,56,Bayelsa,Current,>600k,458956.44,20,21,0,USSD,55,513.0,0
17387,30,Nasarawa,Current,50k-150k,389498.86,20,15,2,Branch,13,585.0,0
17388,53,Gombe,Current,300k-600k,156148.48,39,18,2,Mobile App,38,653.0,0
17389,55,Kaduna,Savings,<50k,5.51,27,19,1,Mobile App,47,715.0,0
17390,35,Sokoto,Savings,50k-150k,121451.24,26,12,2,USSD,65,688.0,0
17391,68,Enugu,Savings,150k-300k,49548.45,26,23,2,Mobile App,53,473.0,0
17392,32,Taraba,Savings,150k-300k,250497.31,30,16,0,Mobile App,46,662.0,0
17393,52,Adamawa,Savings,50k-150k,44091.7,15,25,2,ATM,74,595.0,0
17394,69,Katsina,Savings,<50k,128130.99,25,16,0,Mobile App,22,501.0,0
17395,34,Imo,Current,50k-150k,4962.7,31,16,1,Branch,79,541.0,0
17396,65,Akwa Ibom,Current,50k-150k,18937.6,20,19,0,ATM,25,496.0,0
17397,30,Oyo,Savings,50k-150k,99676.84,29,17,1,Mobile App,48,563.0,0
17398,39,Kwara,Savings,<50k,261967.77,33,17,1,Mobile App,62,494.0,1
17399,69,Kwara,Savings,<50k,223937.73,32,19,1,Mobile App,106,467.0,0
17400,57,Akwa Ibom,Savings,50k-150k,111604.04,23,21,3,ATM,83,603.0,0
17401,38,Ekiti,Savings,150k-300k,42326.1,29,20,4,ATM,72,617.0,1
17402,43,Osun,Savings,<50k,73036.52,25,17,6,USSD,104,543.0,1
