customer_id,gender,age,state,city_type,occupation,education_level,marital_status,num_dependents,income_monthly_ngn,avg_balance_ngn,monthly_deposit_ngn,monthly_withdrawal_ngn,monthly_transactions,num_products,has_mobile_app,uses_agent,loan_active,savings_goal_met,recent_complaints,last_login_days_ago,bvn_verified,nin_linked,telecom_provider,churn
CUST101517,Female,28,Anambra,Urban,Unemployed,Tertiary,Widowed,6,13531.0,124838.0,10241.0,10487.0,6,1,1,0,0,0,0,87,1,1,9mobile,0
CUST101518,Male,49,Rivers,Rural,Business Owner,Tertiary,Single,2,146869.0,4149.0,13733.0,7901.0,6,1,1,0,0,0,0,55,1,0,Airtel,0
CUST101519,Female,27,Benue,Rural,Unemployed,Secondary,Single,2,60592.0,114074.0,17954.0,10475.0,6,2,1,0,0,0,0,154,0,1,9mobile,1
CUST101520,Male,39,Enugu,Urban,Trader,No formal,Single,1,208875.0,25476.0,51117.0,55357.0,11,1,1,0,0,0,0,89,1,0,GLO,1
CUST101521,Female,34,Benue,Urban,Business Owner,No formal,Widowed,2,37834.0,52930.0,417.0,335.0,8,1,0,0,0,0,0,293,1,1,MTN,0
CUST101522,Male,21,Oyo,Rural,Student,Tertiary,Single,1,212996.0,10266.0,68489.0,75240.0,7,2,1,0,0,1,0,360,1,0,Other,0
CUST101523,Male,65,Bayelsa,Urban,Self-employed,Primary,Divorced,3,46729.0,86840.0,15983.0,10734.0,5,1,1,0,0,0,1,195,1,0,Airtel,0
CUST101524,Male,69,Lagos,Urban,Farmer,Tertiary,Married,3,66903.0,9934.0,7860.0,4791.0,11,1,0,0,0,1,0,22,1,1,Airtel,0
CUST101525,Male,64,Imo,Urban,Unemployed,Secondary,Divorced,5,84991.0,24429.0,21303.0,16096.0,10,3,1,0,0,0,0,82,1,1,Airtel,0
CUST101526,Male,42,Enugu,Urban,Business Owner,Postgraduate,Widowed,6,67424.0,13592.0,32335.0,11490.0,8,1,0,0,0,1,0,183,1,1,GLO,1
CUST101527,Male,38,Benue,Urban,Self-employed,Secondary,Single,0,92058.0,90856.0,1374.0,603.0,8,1,1,1,0,1,0,206,0,0,9mobile,0
CUST101528,Female,54,Imo,Urban,Trader,Primary,Married,4,12384.0,97715.0,37740.0,18778.0,3,2,1,0,1,1,0,222,1,1,Airtel,1
CUST101529,Male,55,Enugu,Urban,Self-employed,Tertiary,Single,2,61747.0,23263.0,42909.0,44411.0,4,1,1,0,0,0,0,87,1,1,MTN,0
CUST101530,Male,66,Benue,Urban,Farmer,No formal,Widowed,1,65112.0,18364.0,5452.0,5236.0,14,1,0,1,0,0,1,52,0,1,MTN,0
CUST101531,Female,18,Bayelsa,Rural,Self-employed,Tertiary,Married,1,11713.0,74265.0,5513.0,2613.0,11,2,0,0,1,0,0,201,1,1,Other,0
CUST101532,Female,42,Lagos,Peri-urban,Business Owner,Primary,Divorced,3,124801.0,105397.0,6837.0,3754.0,6,1,1,0,0,1,0,199,0,1,MTN,0
CUST101533,Male,68,Kaduna,Peri-urban,Self-employed,No formal,Married,1,30823.0,48911.0,47782.0,54941.0,10,1,1,1,1,0,1,194,1,1,9mobile,0
CUST101534,Male,53,Oyo,Peri-urban,Self-employed,Secondary,Single,2,163464.0,131142.0,9524.0,3593.0,8,1,1,0,0,1,0,3,1,1,9mobile,1
CUST101535,Male,34,Bayelsa,Urban,Self-employed,Postgraduate,Married,0,75630.0,24148.0,47680.0,37796.0,10,1,1,0,0,0,0,360,0,1,Airtel,0
CUST101536,Male,58,FCT Abuja,Urban,Salaried,Postgraduate,Widowed,1,41748.0,8237.0,23330.0,17960.0,10,3,1,0,0,0,0,20,1,0,9mobile,0
CUST101537,Female,41,Ogun,Rural,Unemployed,Tertiary,Widowed,2,172901.0,9901.0,43724.0,41675.0,7,3,0,0,0,0,1,309,1,1,9mobile,1
CUST101538,Male,19,Imo,Urban,Trader,Secondary,Married,0,312366.0,55408.0,24201.0,12955.0,8,1,0,0,0,0,1,243,1,1,Airtel,0
CUST101539,Male,57,Delta,Urban,Farmer,Primary,Widowed,0,72468.0,26172.0,12274.0,14008.0,6,1,1,0,0,0,0,125,1,1,Other,0
CUST101540,Female,32,Kano,Peri-urban,Trader,Postgraduate,Widowed,3,241264.0,8499.0,72477.0,48525.0,10,1,1,1,0,0,0,364,1,0,9mobile,0
CUST101541,Male,49,Enugu,Urban,Salaried,Secondary,Widowed,2,59739.0,17282.0,37689.0,20998.0,10,1,1,0,0,0,0,200,0,1,9mobile,0
CUST101542,Female,56,Anambra,Urban,Salaried,Tertiary,Divorced,4,166432.0,37816.0,19853.0,11975.0,4,2,1,0,0,1,0,51,0,0,GLO,0
CUST101543,Male,23,Delta,Rural,Business Owner,No formal,Single,3,50288.0,6474.0,30436.0,18683.0,7,3,0,0,0,0,1,242,1,1,Other,0
CUST101544,Female,18,Benue,Rural,Salaried,Tertiary,Widowed,3,362056.0,172.0,28701.0,13749.0,10,1,1,0,0,0,0,210,1,1,Airtel,0
CUST101545,Male,64,Delta,Urban,Unemployed,Tertiary,Married,4,184578.0,124626.0,13300.0,15099.0,13,1,1,0,0,0,0,144,1,1,GLO,1
CUST101546,Female,40,Lagos,Rural,Salaried,Secondary,Widowed,4,106891.0,18182.0,16538.0,7564.0,8,1,1,0,0,1,1,43,1,1,GLO,0
CUST101547,Male,56,Ogun,Peri-urban,Self-employed,Postgraduate,Divorced,3,7156.0,12519.0,11493.0,12580.0,8,2,1,1,0,0,0,106,1,1,Other,0
CUST101548,Male,34,Rivers,Peri-urban,Trader,Secondary,Married,1,104839.0,59946.0,229135.0,152246.0,9,1,0,0,0,0,0,151,1,1,9mobile,0
CUST101549,Female,51,Lagos,Urban,Student,No formal,Single,0,23036.0,96003.0,26030.0,14117.0,11,1,1,0,0,0,0,112,1,1,Airtel,0
CUST101550,Female,58,Bayelsa,Urban,Farmer,Secondary,Married,4,96199.0,50022.0,2897.0,1387.0,7,4,1,0,1,0,0,222,1,1,Other,0
CUST101551,Female,46,Rivers,Peri-urban,Salaried,Primary,Married,2,221018.0,14684.0,21963.0,16558.0,8,3,1,1,0,1,0,154,1,0,GLO,1
CUST101552,Female,26,Benue,Rural,Trader,Tertiary,Married,2,130138.0,98894.0,1538.0,1388.0,12,1,1,0,0,1,0,173,0,1,MTN,0
CUST101553,Female,30,Oyo,Peri-urban,Business Owner,Postgraduate,Married,1,151614.0,35711.0,10218.0,11326.0,8,1,1,1,0,0,0,346,1,1,Airtel,0
CUST101554,Male,23,Benue,Urban,Salaried,No formal,Widowed,1,50038.0,23998.0,17716.0,15718.0,6,1,1,0,0,0,1,346,1,0,MTN,1
CUST101555,Male,23,Enugu,Urban,Unemployed,Tertiary,Single,4,17749.0,46409.0,22925.0,16857.0,6,1,0,0,1,0,0,162,1,0,9mobile,0
CUST101556,Female,37,Anambra,Peri-urban,Salaried,Secondary,Widowed,1,34960.0,60301.0,112119.0,37014.0,9,2,1,0,1,1,0,184,1,1,Other,1
CUST101557,Male,69,Imo,Urban,Salaried,Primary,Divorced,0,52025.0,45049.0,120893.0,135870.0,12,1,1,0,1,0,0,284,1,1,9mobile,0
CUST101558,Female,20,Delta,Urban,Salaried,Secondary,Divorced,3,69120.0,126440.0,3097.0,3444.0,10,1,1,0,0,0,0,312,1,1,Other,1
CUST101559,Female,34,Kano,Urban,Business Owner,Tertiary,Married,0,219359.0,49445.0,23174.0,14851.0,5,1,1,0,1,0,0,197,1,1,GLO,0
CUST101560,Male,66,Rivers,Urban,Salaried,No formal,Widowed,3,135100.0,105425.0,50966.0,16622.0,7,2,1,0,0,0,0,54,0,1,9mobile,0
CUST101561,Male,29,Ogun,Peri-urban,Farmer,Postgraduate,Widowed,0,516073.0,44210.0,8143.0,7818.0,11,1,1,0,0,0,0,70,1,1,MTN,0
CUST101562,Female,65,Kaduna,Peri-urban,Trader,Tertiary,Single,2,28427.0,20000.0,41656.0,42177.0,4,1,1,0,0,1,0,197,1,0,GLO,0
CUST101563,Male,64,Imo,Urban,Unemployed,No formal,Single,2,199550.0,37996.0,63265.0,49867.0,9,2,1,0,0,0,0,52,0,1,Other,0
CUST101564,Female,62,Oyo,Urban,Salaried,Tertiary,Single,2,153902.0,4515.0,32585.0,21590.0,5,4,1,0,0,0,0,13,1,1,GLO,0
CUST101565,Male,18,Kaduna,Peri-urban,Salaried,Primary,Widowed,2,63029.0,13080.0,11912.0,12698.0,6,1,1,1,0,1,0,20,1,1,MTN,0
CUST101566,Female,34,Oyo,Urban,Salaried,Secondary,Single,1,29477.0,72671.0,76970.0,36427.0,10,1,1,0,0,0,0,359,1,0,Airtel,0
CUST101567,Male,20,FCT Abuja,Urban,Salaried,Postgraduate,Single,3,40228.0,54158.0,64501.0,44867.0,6,1,1,1,1,0,0,13,1,1,Other,0
CUST101568,Female,43,Imo,Rural,Self-employed,No formal,Single,1,38525.0,9107.0,37745.0,12155.0,6,1,1,0,0,0,0,308,1,0,Airtel,0
CUST101569,Male,32,Ogun,Urban,Self-employed,Postgraduate,Married,1,326391.0,28814.0,13561.0,6070.0,10,2,1,1,0,1,0,114,0,1,GLO,0
CUST101570,Female,53,Bayelsa,Rural,Student,Postgraduate,Divorced,2,147514.0,7657.0,47092.0,54003.0,8,2,1,0,0,0,0,351,1,1,9mobile,0
CUST101571,Male,49,Delta,Urban,Salaried,Postgraduate,Divorced,1,152564.0,96834.0,11399.0,9350.0,10,1,0,0,0,1,0,217,1,1,Other,1
CUST101572,Female,49,Kaduna,Urban,Student,No formal,Widowed,3,75747.0,5780.0,8749.0,8968.0,9,2,1,0,0,1,0,194,1,0,GLO,1
CUST101573,Female,21,Anambra,Urban,Farmer,No formal,Widowed,2,56973.0,53100.0,21709.0,16018.0,5,4,1,0,0,0,0,206,1,1,Other,0
CUST101574,Male,35,Enugu,Rural,Student,Postgraduate,Married,2,94831.0,46697.0,175658.0,184677.0,10,1,0,1,0,1,0,340,1,1,MTN,0
CUST101575,Male,66,Lagos,Urban,Trader,Secondary,Divorced,2,76762.0,32007.0,48939.0,38420.0,5,2,1,0,0,0,0,349,1,1,GLO,0
CUST101576,Male,36,Kano,Urban,Self-employed,Tertiary,Single,2,64204.0,16303.0,39257.0,11937.0,5,1,1,0,0,0,0,110,1,1,9mobile,0
CUST101577,Female,60,Bayelsa,Rural,Self-employed,Postgraduate,Single,1,97370.0,25872.0,18045.0,20025.0,8,1,1,0,0,0,0,166,1,1,Other,0
CUST101578,Female,69,Enugu,Urban,Salaried,Primary,Widowed,1,26821.0,82096.0,11217.0,4865.0,13,3,1,0,0,0,0,100,1,1,9mobile,0
CUST101579,Male,52,Delta,Urban,Salaried,Postgraduate,Divorced,4,89015.0,71680.0,58118.0,41002.0,7,1,1,0,0,0,0,168,1,1,9mobile,0
CUST101580,Male,57,Enugu,Urban,Farmer,No formal,Widowed,4,63356.0,67125.0,25161.0,18343.0,8,1,1,0,1,0,0,155,1,1,MTN,0
CUST101581,Male,31,Oyo,Peri-urban,Unemployed,Tertiary,Widowed,4,36794.0,69279.0,50340.0,17242.0,6,1,0,0,0,0,0,257,1,0,Airtel,0
CUST101582,Female,50,Anambra,Urban,Farmer,Primary,Single,3,124594.0,7768.0,20068.0,6979.0,8,2,1,0,0,0,0,277,1,1,GLO,1
CUST101583,Male,31,Delta,Urban,Trader,Tertiary,Single,1,352186.0,5218.0,42068.0,41492.0,15,3,0,0,0,0,0,235,1,1,Airtel,0
CUST101584,Female,51,Imo,Urban,Salaried,Tertiary,Divorced,2,221132.0,98844.0,60690.0,34618.0,8,2,0,1,1,1,0,127,1,0,Airtel,0
CUST101585,Male,21,Oyo,Urban,Salaried,Primary,Widowed,2,54279.0,90754.0,14897.0,9961.0,9,1,1,0,0,1,0,351,0,1,MTN,0
CUST101586,Female,41,Katsina,Rural,Farmer,Postgraduate,Married,2,127288.0,57178.0,410.0,331.0,5,1,0,1,0,1,0,122,1,1,9mobile,0
CUST101587,Male,46,Rivers,Rural,Farmer,Postgraduate,Divorced,3,149537.0,46558.0,8828.0,5615.0,7,1,0,0,0,0,0,188,1,1,9mobile,0
CUST101588,Male,36,Kano,Peri-urban,Farmer,Postgraduate,Widowed,1,77925.0,22854.0,73923.0,73741.0,6,1,1,0,0,0,0,335,1,0,GLO,1
CUST101589,Female,23,Benue,Peri-urban,Self-employed,Secondary,Divorced,3,68505.0,12685.0,34899.0,38250.0,6,1,1,0,0,0,0,291,0,1,MTN,1
CUST101590,Female,50,Rivers,Peri-urban,Student,Postgraduate,Divorced,5,95381.0,55079.0,40093.0,14183.0,15,1,1,0,1,0,0,336,1,1,Other,1
CUST101591,Female,66,Lagos,Urban,Student,Primary,Divorced,2,671703.0,122112.0,11804.0,10291.0,5,2,1,0,0,0,0,304,1,1,9mobile,1
CUST101592,Male,57,Katsina,Peri-urban,Salaried,Secondary,Married,2,88242.0,28723.0,36247.0,21237.0,8,2,0,1,1,1,0,258,1,1,GLO,1
CUST101593,Male,36,Ogun,Urban,Self-employed,Postgraduate,Married,3,22372.0,18064.0,31178.0,25720.0,6,2,1,1,0,0,0,278,1,1,Other,0
CUST101594,Female,18,Lagos,Urban,Farmer,Secondary,Single,3,27298.0,15786.0,5894.0,4335.0,18,3,1,0,0,1,0,356,1,1,Airtel,0
CUST101595,Female,22,Lagos,Peri-urban,Salaried,Primary,Single,2,60005.0,1200.0,103915.0,62381.0,8,1,1,1,0,0,0,230,1,1,MTN,0
CUST101596,Male,44,FCT Abuja,Urban,Self-employed,Postgraduate,Widowed,3,22789.0,36731.0,13110.0,5052.0,10,1,1,0,0,1,1,155,1,0,Other,0
CUST101597,Male,33,Imo,Rural,Trader,No formal,Divorced,2,62130.0,222136.0,11982.0,9627.0,6,2,1,0,0,1,0,108,1,1,9mobile,1
CUST101598,Male,23,Kano,Urban,Unemployed,Primary,Widowed,3,518627.0,84434.0,13821.0,5549.0,9,1,1,1,0,0,0,360,1,1,GLO,0
CUST101599,Female,57,Oyo,Peri-urban,Self-employed,Tertiary,Single,2,44177.0,113882.0,2886.0,1271.0,5,1,1,0,0,1,0,327,1,0,GLO,0
CUST101600,Male,30,Anambra,Urban,Business Owner,Tertiary,Married,5,26310.0,48533.0,29422.0,34834.0,4,1,1,0,0,0,0,32,0,1,MTN,0
CUST101601,Male,65,Imo,Peri-urban,Salaried,Primary,Single,0,58071.0,32836.0,8179.0,4785.0,5,1,1,1,1,1,0,125,1,1,Airtel,1
CUST101602,Male,52,Rivers,Peri-urban,Student,Tertiary,Widowed,0,63748.0,232597.0,48784.0,40295.0,6,1,0,1,0,1,0,67,1,0,9mobile,0
CUST101603,Male,36,Lagos,Urban,Business Owner,Primary,Single,5,28747.0,29635.0,15034.0,8194.0,5,2,1,0,0,0,0,244,1,1,Airtel,1
CUST101604,Male,29,Rivers,Urban,Farmer,No formal,Widowed,2,22965.0,124344.0,18406.0,19859.0,8,4,1,0,1,0,0,326,1,1,MTN,0
CUST101605,Male,33,Bayelsa,Urban,Unemployed,Primary,Widowed,2,237252.0,71742.0,31190.0,17311.0,9,2,1,1,0,0,0,266,0,0,MTN,0
CUST101606,Male,60,Rivers,Urban,Trader,Postgraduate,Widowed,3,109857.0,20097.0,43048.0,27129.0,12,1,1,1,0,0,0,135,1,1,Airtel,0
CUST101607,Female,27,Ogun,Peri-urban,Unemployed,Postgraduate,Widowed,4,45333.0,34965.0,7884.0,6682.0,8,1,1,1,0,0,0,275,1,1,Other,0
CUST101608,Male,42,Delta,Rural,Unemployed,Secondary,Single,0,24745.0,24252.0,101703.0,110143.0,9,1,0,1,0,0,0,61,1,0,Other,0
CUST101609,Male,37,Bayelsa,Urban,Self-employed,Tertiary,Widowed,0,43939.0,7322.0,29211.0,30221.0,9,1,0,1,1,0,0,170,1,1,MTN,1
CUST101610,Female,48,Bayelsa,Peri-urban,Salaried,Tertiary,Widowed,4,23221.0,22062.0,170.0,91.0,10,1,1,0,1,0,1,102,1,0,Other,0
CUST101611,Female,21,Kano,Rural,Salaried,Primary,Divorced,1,41553.0,109899.0,16116.0,16867.0,11,2,1,1,0,1,0,91,1,1,Other,0
CUST101612,Male,61,Imo,Urban,Unemployed,Tertiary,Widowed,0,449759.0,69845.0,17225.0,16038.0,8,1,0,0,0,1,0,74,1,0,GLO,0
CUST101613,Male,40,Kano,Peri-urban,Farmer,Postgraduate,Single,3,86788.0,16258.0,49690.0,59173.0,8,3,1,1,1,0,0,113,1,1,Airtel,1
CUST101614,Male,19,Kaduna,Peri-urban,Salaried,No formal,Widowed,2,40136.0,22936.0,10921.0,12471.0,8,1,1,0,0,0,0,120,0,0,GLO,0
CUST101615,Female,39,Enugu,Urban,Unemployed,Primary,Married,1,129034.0,47912.0,12069.0,9412.0,7,1,0,1,1,1,0,213,1,1,GLO,0
CUST101616,Female,68,Kano,Urban,Salaried,Tertiary,Married,0,30309.0,26905.0,2193.0,2138.0,5,1,0,1,0,0,0,197,1,1,MTN,0
CUST101617,Female,54,Rivers,Urban,Farmer,Postgraduate,Widowed,2,48591.0,34963.0,10003.0,8134.0,9,2,1,0,0,0,0,262,1,1,MTN,1
CUST101618,Male,25,Oyo,Rural,Trader,Secondary,Married,0,13194.0,59894.0,37865.0,31636.0,6,3,0,1,0,0,1,137,1,0,MTN,1
CUST101619,Female,24,Rivers,Rural,Business Owner,Tertiary,Married,0,220337.0,31485.0,30216.0,11825.0,11,4,1,1,1,0,0,167,1,1,GLO,0
CUST101620,Male,31,Oyo,Peri-urban,Unemployed,No formal,Single,2,58378.0,10596.0,2547.0,769.0,5,4,1,0,0,0,0,3,1,0,9mobile,0
CUST101621,Male,20,Delta,Urban,Student,No formal,Divorced,4,33502.0,36758.0,3655.0,1255.0,15,4,1,1,0,0,0,200,1,1,GLO,1
CUST101622,Female,67,Imo,Urban,Student,Tertiary,Married,2,125592.0,22012.0,14193.0,16605.0,8,2,1,0,1,1,0,101,1,1,GLO,0
CUST101623,Female,33,Delta,Urban,Unemployed,Tertiary,Married,2,27263.0,17176.0,40849.0,16897.0,7,1,1,0,0,0,0,18,1,1,GLO,1
CUST101624,Male,36,Imo,Urban,Self-employed,Postgraduate,Divorced,1,28797.0,19883.0,53678.0,18248.0,5,1,1,1,0,0,0,21,1,1,Other,0
CUST101625,Female,68,Imo,Peri-urban,Trader,Tertiary,Divorced,2,49767.0,28902.0,442.0,256.0,16,2,1,1,0,0,0,358,1,0,Other,1
CUST101626,Male,35,Bayelsa,Rural,Self-employed,Secondary,Married,4,23825.0,108847.0,11970.0,9927.0,16,2,1,0,0,0,1,128,1,1,MTN,0
CUST101627,Male,69,Kaduna,Rural,Business Owner,Postgraduate,Widowed,1,38877.0,66224.0,16563.0,19107.0,9,2,0,1,0,1,2,148,1,1,GLO,0
CUST101628,Male,33,Oyo,Peri-urban,Student,Primary,Married,3,58566.0,55113.0,72618.0,67527.0,8,1,1,0,0,0,0,237,1,1,GLO,0
CUST101629,Male,25,Bayelsa,Urban,Farmer,Secondary,Widowed,0,63523.0,31863.0,20879.0,11457.0,7,3,1,0,0,0,0,6,0,1,MTN,0
CUST101630,Female,50,Kano,Urban,Unemployed,Postgraduate,Widowed,2,21249.0,92.0,9429.0,10798.0,8,2,1,0,0,1,0,332,1,1,Airtel,0
CUST101631,Male,66,Ogun,Urban,Business Owner,Postgraduate,Widowed,4,56182.0,20818.0,14831.0,4930.0,7,1,0,0,0,0,0,22,1,0,9mobile,0
CUST101632,Female,29,Imo,Peri-urban,Salaried,No formal,Divorced,2,118049.0,83884.0,17204.0,20320.0,5,1,1,1,1,0,0,89,1,1,9mobile,0
CUST101633,Female,28,Oyo,Peri-urban,Student,Postgraduate,Married,2,137165.0,24565.0,33260.0,11733.0,8,2,1,1,1,0,0,17,1,0,Airtel,0
CUST101634,Female,22,Delta,Urban,Trader,Secondary,Married,0,44733.0,41485.0,1259.0,1232.0,4,1,1,1,0,0,0,70,1,1,MTN,1
CUST101635,Male,44,Rivers,Urban,Student,Tertiary,Single,2,59059.0,11454.0,14802.0,5044.0,7,1,0,0,0,0,0,65,1,1,Airtel,0
CUST101636,Male,29,Anambra,Urban,Trader,Secondary,Divorced,0,56006.0,123762.0,31201.0,35519.0,12,1,1,0,0,0,0,52,1,1,9mobile,0
CUST101637,Male,34,Kano,Urban,Trader,Primary,Single,2,20005.0,128308.0,9994.0,3976.0,8,1,0,0,0,1,0,191,0,1,Airtel,0
CUST101638,Female,23,Anambra,Urban,Unemployed,Postgraduate,Single,3,43050.0,7895.0,26876.0,9284.0,9,3,0,1,0,0,0,141,1,0,GLO,1
CUST101639,Female,50,Katsina,Urban,Trader,Postgraduate,Widowed,1,143323.0,64397.0,13261.0,14592.0,11,1,1,0,0,1,0,24,1,1,Other,0
CUST101640,Male,22,Katsina,Urban,Self-employed,Postgraduate,Divorced,1,145387.0,3911.0,42654.0,16474.0,9,1,1,0,0,1,0,249,1,1,GLO,0
CUST101641,Female,45,Rivers,Rural,Business Owner,Postgraduate,Single,2,101413.0,45633.0,1875.0,1909.0,10,1,1,1,0,1,0,32,1,1,9mobile,0
CUST101642,Male,31,Katsina,Urban,Farmer,No formal,Married,2,6381.0,9841.0,75017.0,72941.0,5,3,0,0,0,0,0,175,0,0,Other,1
CUST101643,Female,22,Enugu,Urban,Student,No formal,Single,5,34644.0,7874.0,5648.0,4739.0,7,2,1,0,0,0,0,38,1,1,Other,1
CUST101644,Male,50,Delta,Urban,Farmer,Tertiary,Divorced,3,106626.0,206.0,5179.0,3315.0,8,1,1,0,0,0,0,211,0,1,Airtel,0
CUST101645,Female,67,Imo,Urban,Business Owner,Postgraduate,Married,2,326898.0,141390.0,55098.0,61931.0,6,2,1,0,0,0,0,363,1,1,GLO,0
CUST101646,Male,65,Bayelsa,Urban,Salaried,Primary,Married,0,69089.0,88378.0,61042.0,66168.0,9,2,1,0,0,1,0,132,0,1,Airtel,0
CUST101647,Female,58,Kaduna,Urban,Business Owner,Tertiary,Married,1,76308.0,4032.0,2928.0,2002.0,5,1,1,1,0,1,0,112,1,0,9mobile,0
CUST101648,Female,36,Kano,Urban,Student,Postgraduate,Widowed,2,63222.0,45737.0,71814.0,36521.0,3,2,1,1,0,1,0,148,1,0,Other,0
CUST101649,Female,39,Anambra,Urban,Farmer,No formal,Married,0,21598.0,13257.0,9577.0,5222.0,8,2,1,0,0,0,0,314,1,1,Airtel,0
CUST101650,Male,22,Rivers,Peri-urban,Farmer,Primary,Widowed,1,96085.0,15327.0,28919.0,14410.0,7,2,1,0,0,0,0,76,1,1,Other,0
CUST101651,Male,19,Enugu,Urban,Unemployed,Tertiary,Widowed,3,17801.0,103641.0,2132.0,1678.0,11,4,1,0,1,0,0,13,1,1,GLO,1
CUST101652,Male,47,Rivers,Peri-urban,Unemployed,Primary,Single,2,64831.0,6070.0,14373.0,15547.0,11,1,0,0,0,1,1,53,1,1,9mobile,0
CUST101653,Male,64,Bayelsa,Urban,Business Owner,Postgraduate,Single,3,75841.0,46001.0,17975.0,17908.0,7,2,1,0,0,1,0,252,1,1,GLO,0
CUST101654,Male,56,Enugu,Urban,Business Owner,Secondary,Married,2,73176.0,25646.0,27476.0,27915.0,7,1,1,0,0,0,0,172,1,1,Airtel,0
CUST101655,Female,21,Benue,Urban,Salaried,Primary,Divorced,2,21757.0,10585.0,22350.0,15722.0,7,2,1,0,0,0,0,168,1,1,Airtel,0
CUST101656,Male,50,Delta,Urban,Trader,Primary,Married,2,36980.0,30067.0,18569.0,10959.0,9,2,1,0,1,1,0,91,1,1,MTN,0
CUST101657,Male,30,Katsina,Rural,Student,No formal,Single,5,130107.0,141080.0,96298.0,94528.0,8,1,1,0,0,0,0,128,1,1,GLO,0
CUST101658,Male,37,Katsina,Peri-urban,Unemployed,Postgraduate,Married,2,74744.0,76074.0,6138.0,6224.0,9,2,1,1,0,1,0,129,1,1,9mobile,0
CUST101659,Male,24,Delta,Rural,Student,Primary,Single,1,37199.0,7085.0,5159.0,4776.0,12,1,1,0,0,1,0,71,1,1,Other,0
CUST101660,Female,32,Delta,Rural,Salaried,Postgraduate,Married,2,26695.0,94666.0,37492.0,12331.0,5,2,0,0,0,0,0,254,1,1,MTN,0
CUST101661,Male,40,Oyo,Peri-urban,Unemployed,No formal,Divorced,1,144175.0,138582.0,2324.0,1931.0,8,1,1,1,1,1,0,140,1,1,9mobile,0
CUST101662,Female,31,FCT Abuja,Urban,Unemployed,Postgraduate,Married,1,72199.0,16215.0,19785.0,12115.0,11,1,1,0,0,1,0,306,1,1,GLO,0
CUST101663,Male,40,Delta,Urban,Trader,No formal,Divorced,1,25300.0,20280.0,19853.0,9461.0,4,1,0,1,0,0,1,125,1,1,Other,1
CUST101664,Female,36,Rivers,Rural,Student,No formal,Divorced,1,59069.0,6751.0,11133.0,10298.0,9,1,1,0,0,0,0,250,1,1,9mobile,0
CUST101665,Female,46,Oyo,Peri-urban,Student,Tertiary,Married,4,33886.0,21151.0,79969.0,43317.0,8,1,1,0,0,1,0,1,1,1,MTN,0
CUST101666,Male,37,Benue,Urban,Student,Postgraduate,Divorced,2,91811.0,55911.0,9961.0,11172.0,9,2,0,0,0,1,1,9,0,1,Other,0
CUST101667,Female,46,Kano,Peri-urban,Trader,Secondary,Divorced,0,216319.0,15883.0,10209.0,5801.0,11,1,1,0,0,0,0,285,1,0,GLO,0
CUST101668,Male,41,Oyo,Urban,Unemployed,Tertiary,Single,0,26463.0,342.0,8009.0,6404.0,13,1,1,0,0,1,0,223,1,1,Other,0
CUST101669,Female,35,Lagos,Urban,Salaried,No formal,Single,1,80637.0,20666.0,4727.0,4940.0,11,1,1,1,0,0,0,64,1,1,GLO,0
CUST101670,Male,27,Katsina,Urban,Student,Secondary,Divorced,1,79327.0,30181.0,13577.0,8987.0,5,2,1,0,0,0,0,108,1,0,Airtel,0
CUST101671,Female,58,Bayelsa,Peri-urban,Farmer,Primary,Widowed,2,10160.0,41777.0,34266.0,35835.0,9,2,1,0,0,1,0,299,1,1,Airtel,1
CUST101672,Female,25,Lagos,Rural,Trader,Primary,Married,0,148094.0,57573.0,40663.0,38684.0,14,1,1,0,1,0,0,41,1,1,GLO,0
CUST101673,Female,43,Rivers,Urban,Self-employed,Tertiary,Divorced,3,462917.0,3189.0,50367.0,56853.0,13,1,1,1,1,0,0,258,1,1,9mobile,0
CUST101674,Female,46,Anambra,Urban,Salaried,Secondary,Married,2,79260.0,31721.0,6602.0,3917.0,7,1,1,1,0,1,0,110,1,1,MTN,0
CUST101675,Male,27,Anambra,Urban,Farmer,Postgraduate,Single,1,237972.0,15487.0,1088.0,429.0,6,1,1,1,0,0,0,27,1,1,Airtel,0
CUST101676,Male,34,Delta,Peri-urban,Student,Secondary,Married,4,22633.0,147796.0,110292.0,75805.0,15,1,1,0,1,1,0,50,1,0,9mobile,0
CUST101677,Male,19,Kano,Urban,Self-employed,Tertiary,Divorced,3,36657.0,22306.0,433.0,436.0,8,1,1,0,0,0,0,212,0,1,Other,0
CUST101678,Male,23,Oyo,Urban,Salaried,Postgraduate,Divorced,2,74635.0,5275.0,97080.0,68479.0,6,1,1,1,0,0,0,124,1,1,Airtel,0
CUST101679,Female,22,Anambra,Urban,Trader,Postgraduate,Divorced,9,32466.0,2119.0,52950.0,28370.0,7,1,0,1,0,0,1,268,1,0,9mobile,0
CUST101680,Male,45,Enugu,Urban,Self-employed,Primary,Divorced,4,72442.0,15422.0,72938.0,23693.0,5,1,1,0,0,0,0,39,1,1,MTN,0
CUST101681,Female,58,Delta,Urban,Unemployed,Secondary,Widowed,3,172696.0,9854.0,14691.0,8546.0,6,2,1,1,1,1,0,153,1,0,Other,0
CUST101682,Female,22,Enugu,Peri-urban,Business Owner,Postgraduate,Widowed,2,31618.0,52462.0,6590.0,6208.0,12,2,1,0,1,0,0,359,1,1,Airtel,0
